StudentID,Gender,Age,Major,MathGrade,ScienceGrade,EnglishGrade,AttendancePercentage,StudyHoursPerWeek,OverallStatus,EnrollmentDate
STU0299,Other,20,Mathematics,81.88,69.25,75.48,79.81,25.3,Pass,2021-05-03
STU0300,Other,18,English,74.5,66.67,96.2,67.79,29.1,Pass,2023-03-27
STU0301,Other,17,Mathematics,78.92,80.2,66.95,82.72,25.4,Pass,2020-09-23
STU0302,Other,17,Biology,77.39,68.6,93.23,61.0,13.1,Pass,2024-09-30
STU0303,Male,19,English,84.03,34.51,83.23,78.28,15.8,Pass,2022-07-31
STU0304,Male,20,English,78.61,82.52,81.28,76.68,25.2,Pass,2022-09-16
STU0305,Male,22,Biology,73.01,98.49,89.17,92.57,28.5,Pass,2020-05-27
STU0306,Other,17,History,84.78,74.65,80.29,69.41,22.8,Pass,2020-11-27
STU0307,Female,22,Psychology,79.33,42.73,77.43,99.52,6.2,Pass,2023-04-17
STU0308,Other,20,Mechanical Engineering,67.6,52.52,79.24,85.94,20.8,Pass,2022-07-15
STU0309,Male,16,Chemistry,76.5,60.9,84.43,97.97,22.3,Pass,2024-01-19
STU0310,Female,16,Mechanical Engineering,68.51,100.0,95.3,72.53,6.5,Pass,2024-08-06
STU0311,Female,22,Chemistry,95.53,80.26,57.71,93.53,29.4,Pass,2022-03-16
STU0312,Female,18,Mathematics,64.86,73.06,74.3,70.6,9.2,Pass,2021-11-28
STU0313,Other,21,Chemistry,93.54,77.24,76.01,65.41,9.7,Pass,2020-12-29
STU0314,Other,17,History,89.54,76.5,80.85,60.56,14.0,Pass,2020-03-10
STU0315,Female,17,Economics,58.38,79.21,73.24,99.85,17.8,Pass,2020-05-23
STU0316,Other,21,Computer Science,49.98,84.39,85.83,65.12,19.0,Pass,2024-11-03
STU0317,Female,20,Biology,58.33,63.69,89.06,73.92,27.9,Pass,2021-05-12
STU0318,Other,17,English,76.19,67.99,82.59,81.63,16.3,Pass,2021-05-07
STU0319,Male,17,Mechanical Engineering,79.92,56.47,83.98,72.33,27.2,Pass,2022-05-08
STU0320,Other,20,Computer Science,87.37,75.53,78.83,91.58,15.5,Pass,2022-07-15
STU0321,Other,21,English,77.34,52.1,95.35,86.25,26.3,Pass,2023-04-13
STU0322,Other,22,Biology,68.03,84.05,91.24,85.28,16.1,Pass,2023-04-14
STU0323,Male,21,Psychology,48.61,64.41,83.87,99.29,23.7,Pass,2023-10-01
STU0324,Other,20,Physics,65.68,67.02,73.39,79.41,25.6,Pass,2023-10-19
STU0325,Female,18,Mathematics,70.46,56.08,89.3,66.07,10.2,Pass,2021-08-08
STU0326,Female,21,Civil Engineering,68.19,87.64,86.43,80.78,28.1,Pass,2021-10-13
STU0327,Male,22,Economics,75.7,97.75,75.54,87.18,25.4,Pass,2021-09-23
STU0328,Other,17,Electrical Engineering,83.39,89.68,77.91,73.8,6.0,Pass,2020-05-16
STU0329,Other,18,Electrical Engineering,53.3,71.87,85.3,85.62,24.1,Pass,2023-09-09
STU0330,Other,22,Civil Engineering,84.42,75.94,79.57,62.45,27.7,Pass,2023-10-10
STU0331,Female,20,Mathematics,71.87,69.29,71.91,68.85,29.0,Pass,2024-01-24
STU0332,Male,21,Physics,71.69,37.68,72.14,84.28,10.2,Pass,2020-12-06
STU0333,Male,22,Electrical Engineering,95.12,65.6,88.82,77.58,26.8,Pass,2020-04-02
STU0334,Female,19,Economics,69.59,61.48,83.84,99.02,19.2,Pass,2020-11-05
STU0335,Female,21,Computer Science,72.38,67.75,81.28,61.2,12.2,Pass,2022-01-20
STU0336,Male,19,History,81.01,77.27,78.13,75.88,14.0,Pass,2020-02-06
STU0337,Other,21,Mechanical Engineering,63.05,69.28,84.61,81.85,23.4,Pass,2021-06-23
STU0338,Female,21,English,72.51,62.02,83.14,72.17,10.0,Pass,2021-05-04
STU0339,Other,18,Electrical Engineering,67.84,65.52,71.98,69.3,10.8,Pass,2020-04-28
STU0340,Male,22,Psychology,84.39,42.84,61.95,66.96,27.4,Fail,2021-02-21
STU0341,Other,19,Mathematics,77.55,100.0,76.78,67.54,19.0,Pass,2023-07-12
STU0342,Male,16,Electrical Engineering,67.43,61.59,77.61,81.14,12.5,Pass,2020-04-02
STU0343,Female,19,Mechanical Engineering,68.84,54.13,78.12,93.82,24.2,Pass,2024-03-25
STU0344,Other,18,Economics,71.66,79.62,77.98,77.32,25.6,Pass,2023-11-14
STU0345,Male,22,Psychology,56.19,62.06,75.12,80.86,13.5,Pass,2024-07-04
STU0346,Female,16,Mathematics,100.0,71.67,85.9,75.81,26.1,Pass,2024-01-21
STU0347,Male,18,Chemistry,54.01,66.15,76.67,97.22,5.8,Pass,2023-01-15
STU0348,Other,16,Mechanical Engineering,91.71,71.96,85.5,83.76,6.0,Pass,2023-05-25
STU0349,Male,19,Economics,75.77,65.18,82.09,71.58,25.3,Pass,2023-07-06
STU0350,Female,19,Mathematics,62.65,56.08,82.96,64.81,27.2,Pass,2023-03-01
STU0351,Male,16,Chemistry,66.88,62.01,80.54,67.36,19.6,Pass,2020-02-13
STU0352,Other,16,Physics,87.32,94.43,80.19,63.68,19.0,Pass,2022-12-29
STU0353,Other,18,Civil Engineering,68.46,57.48,83.28,63.01,18.6,Pass,2023-10-19
STU0354,Other,21,Psychology,73.74,80.94,90.99,81.69,27.0,Pass,2023-10-26
STU0355,Male,16,English,70.41,66.85,92.42,99.78,21.5,Pass,2022-01-10
STU0356,Other,18,Economics,73.62,83.17,91.84,86.63,27.6,Pass,2023-11-04
STU0357,Other,21,Mechanical Engineering,74.16,62.5,80.18,89.77,18.0,Pass,2022-12-27
STU0358,Male,20,Biology,72.99,57.9,82.51,77.54,5.4,Pass,2023-04-14
STU0359,Other,20,Computer Science,85.17,65.37,79.68,74.87,14.8,Pass,2023-05-13
STU0360,Female,20,Mathematics,79.64,79.98,84.76,98.82,25.8,Pass,2021-09-17
STU0361,Other,20,Physics,86.24,74.51,74.32,87.17,13.8,Pass,2020-08-14
STU0362,Male,18,Computer Science,68.36,71.0,94.05,83.71,21.5,Pass,2023-11-25
STU0363,Male,16,Psychology,71.76,72.1,71.31,64.99,16.3,Pass,2021-03-16
STU0364,Female,16,Physics,71.8,71.79,75.8,66.12,19.9,Pass,2024-08-14
STU0365,Male,20,Biology,58.31,59.42,74.55,74.61,15.5,Pass,2024-02-06
STU0366,Female,16,Chemistry,68.84,54.38,87.83,98.85,7.9,Pass,2023-12-14
STU0367,Other,19,English,86.1,67.35,86.29,92.6,11.8,Pass,2024-07-26
STU0368,Other,19,Civil Engineering,75.42,77.0,77.25,87.25,6.1,Pass,2021-09-06
STU0369,Other,20,Chemistry,75.52,46.48,78.01,82.2,9.9,Pass,2022-02-21
STU0370,Male,21,English,71.06,63.94,86.36,89.98,14.9,Pass,2023-12-20
STU0371,Male,16,Biology,73.13,62.91,82.14,70.77,18.4,Pass,2023-10-20
STU0372,Female,18,Mathematics,77.3,70.72,75.66,78.73,18.6,Pass,2024-01-01
STU0373,Male,18,Chemistry,69.21,74.88,84.1,67.42,14.8,Pass,2023-04-14
STU0374,Female,20,Civil Engineering,100.0,75.56,81.28,82.63,10.2,Pass,2021-04-20
STU0375,Other,16,Mechanical Engineering,90.55,79.48,73.79,79.47,6.2,Pass,2024-08-07
STU0376,Male,18,Mechanical Engineering,89.77,44.5,88.06,79.56,10.7,Pass,2024-04-04
STU0377,Male,18,Computer Science,77.97,66.64,80.42,88.47,10.1,Pass,2022-02-02
STU0378,Male,21,Chemistry,87.17,74.4,81.28,71.28,11.0,Pass,2020-08-04
STU0379,Male,22,Chemistry,67.78,55.96,75.67,78.4,15.1,Pass,2021-05-11
STU0380,Other,19,Psychology,68.22,57.89,72.38,87.73,7.4,Pass,2023-08-25
STU0381,Male,16,Mechanical Engineering,100.0,54.63,90.96,84.76,18.6,Pass,2023-11-24
STU0382,Other,20,Chemistry,78.01,90.4,83.7,96.7,20.3,Pass,2024-03-14
STU0383,Other,16,Economics,80.26,71.19,99.19,92.29,23.2,Pass,2021-07-31
STU0384,Other,20,Mathematics,70.34,66.47,80.37,97.2,26.6,Pass,2023-05-07
STU0385,Female,20,Physics,78.56,86.33,70.43,77.32,5.6,Pass,2023-02-06
STU0386,Female,17,Mathematics,85.49,69.46,84.41,84.68,16.4,Pass,2021-12-31
STU0387,Female,17,Mathematics,80.98,82.85,70.95,66.36,10.4,Pass,2021-01-03
STU0388,Female,21,English,57.94,40.22,62.64,98.64,10.1,Fail,2020-03-22
STU0389,Male,17,Mathematics,69.46,60.8,77.29,90.67,5.9,Pass,2022-11-14
STU0390,Female,19,Chemistry,78.64,70.74,79.09,97.11,7.0,Pass,2022-08-16
STU0391,Other,21,English,82.71,90.78,69.66,62.52,23.5,Pass,2021-03-23
STU0392,Male,19,Computer Science,65.63,69.46,83.16,83.13,21.2,Pass,2022-01-02
STU0393,Other,17,Chemistry,89.78,50.95,82.76,76.33,6.7,Pass,2022-07-15
STU0394,Male,19,Civil Engineering,74.25,94.15,82.82,75.27,16.3,Pass,2020-10-25
STU0395,Male,19,Physics,84.33,64.11,74.95,71.73,20.5,Pass,2020-05-29
STU0396,Other,21,History,70.63,58.7,78.75,74.18,27.5,Pass,2023-12-28
STU0397,Other,20,Mathematics,82.44,68.35,69.33,93.96,9.2,Pass,2021-12-09
STU0398,Female,18,Biology,71.67,56.54,79.89,64.09,21.0,Pass,2023-07-28
STU0399,Other,19,Chemistry,67.54,81.51,71.85,77.21,29.1,Pass,2021-10-30
STU0400,Male,20,Civil Engineering,82.67,68.45,86.37,64.89,26.9,Pass,2022-02-16
STU0401,Female,18,Physics,82.25,73.2,84.17,77.2,23.3,Pass,2024-07-14
STU0402,Female,21,Computer Science,76.82,61.93,83.36,60.75,21.0,Pass,2022-04-26
STU0403,Male,19,Mathematics,67.05,79.65,76.23,98.33,22.2,Pass,2022-06-20
STU0404,Other,21,Economics,80.04,72.58,87.57,96.25,24.2,Pass,2023-01-15
STU0405,Female,20,Biology,50.01,73.92,92.28,93.31,25.9,Pass,2022-06-11
STU0406,Female,19,Economics,71.91,67.79,78.9,91.54,21.2,Pass,2023-03-03
STU0407,Other,17,Electrical Engineering,74.77,79.9,88.28,64.16,13.4,Pass,2024-08-20
STU0408,Other,22,Computer Science,71.8,62.46,84.86,94.15,15.0,Pass,2023-08-07
STU0409,Female,18,Civil Engineering,75.84,63.99,65.05,89.19,17.8,Pass,2024-07-17
STU0410,Female,20,History,75.9,94.74,94.87,81.8,27.0,Pass,2020-01-12
STU0411,Male,17,Civil Engineering,57.4,79.37,86.59,76.36,27.4,Pass,2024-12-30
STU0412,Female,21,Chemistry,75.3,77.85,82.71,76.88,14.6,Pass,2021-02-15
STU0413,Male,20,Physics,93.25,55.71,66.91,68.76,10.9,Pass,2022-10-12
STU0414,Male,19,History,59.97,61.09,81.71,97.89,23.6,Pass,2022-12-17
STU0415,Female,20,Electrical Engineering,90.75,94.33,77.18,96.04,20.3,Pass,2021-08-26
STU0416,Female,19,Psychology,82.44,67.74,92.6,67.19,18.2,Pass,2020-06-20
STU0417,Other,20,Computer Science,72.16,54.68,69.16,66.51,26.3,Pass,2020-01-26
STU0418,Other,20,Electrical Engineering,81.35,70.39,76.5,77.2,27.2,Pass,2021-07-08
STU0419,Female,18,History,83.6,74.4,86.71,98.8,15.1,Pass,2022-05-03
STU0420,Female,20,Civil Engineering,80.41,80.03,92.95,82.77,7.1,Pass,2021-01-26
STU0421,Female,22,English,78.25,82.43,85.12,86.13,22.2,Pass,2021-04-15
STU0422,Female,20,Economics,62.01,65.01,83.75,87.38,22.4,Pass,2020-06-11
STU0423,Other,22,Biology,80.99,66.65,85.79,80.09,9.3,Pass,2020-01-04
STU0424,Female,22,Economics,70.01,58.46,82.95,91.13,10.2,Pass,2024-02-13
STU0425,Other,21,Biology,76.2,64.33,89.02,62.23,8.3,Pass,2021-06-04
STU0426,Male,22,Psychology,79.08,83.66,84.41,95.31,14.9,Pass,2022-08-02
STU0427,Other,21,Mathematics,76.91,87.07,77.27,94.82,28.3,Pass,2022-07-05
STU0428,Other,16,Chemistry,89.78,74.15,73.29,62.89,19.2,Pass,2022-07-03
STU0429,Other,16,Biology,74.91,62.84,76.71,84.41,8.1,Pass,2020-05-01
STU0430,Other,19,Civil Engineering,88.22,73.11,88.77,83.12,8.1,Pass,2021-03-04
STU0431,Male,21,Electrical Engineering,74.09,61.56,81.83,70.62,7.2,Pass,2022-10-15
STU0432,Male,16,History,78.19,77.89,78.33,65.72,26.4,Pass,2020-12-18
STU0433,Other,19,Mechanical Engineering,70.08,66.21,75.8,96.3,13.2,Pass,2022-01-15
STU0434,Male,20,Computer Science,75.58,71.97,70.64,74.92,6.5,Pass,2020-12-22
STU0435,Female,20,Psychology,78.74,62.41,67.88,65.69,26.1,Pass,2021-06-16
STU0436,Male,21,Mechanical Engineering,81.74,71.53,76.62,71.7,21.5,Pass,2023-04-27
STU0437,Other,18,Psychology,75.15,60.11,89.91,98.53,20.1,Pass,2024-11-12
STU0438,Male,17,Psychology,72.61,40.48,85.02,98.65,11.4,Pass,2020-04-09
STU0439,Other,17,Economics,75.02,66.28,89.76,70.63,5.3,Pass,2021-11-09
STU0440,Male,22,Chemistry,72.8,83.08,65.3,74.99,16.7,Pass,2024-10-05
STU0441,Female,17,Chemistry,72.15,85.91,84.98,97.31,20.2,Pass,2023-09-18
STU0442,Female,18,Economics,76.05,60.36,91.37,91.36,15.2,Pass,2022-06-26
STU0443,Female,18,Physics,70.98,72.65,79.37,80.88,15.5,Pass,2024-08-09
STU0444,Female,21,Mathematics,71.49,62.85,72.02,73.71,12.1,Pass,2021-12-15
STU0445,Other,19,English,73.81,63.99,81.75,84.16,14.9,Pass,2024-12-20
STU0446,Other,21,Biology,75.75,64.77,86.42,97.41,20.4,Pass,2020-02-06
STU0447,Other,22,Mathematics,80.01,65.57,80.09,94.71,25.2,Pass,2024-09-17
STU0448,Other,19,Civil Engineering,87.36,54.85,67.03,97.82,10.0,Pass,2020-03-17
STU0449,Other,19,Mathematics,73.33,60.84,73.4,63.06,23.9,Pass,2020-12-03
STU0450,Male,20,Biology,66.84,62.83,96.12,62.7,16.6,Pass,2021-05-10
STU0451,Male,17,History,68.49,68.7,76.7,81.37,5.9,Pass,2023-06-10
STU0452,Female,22,Chemistry,58.89,74.32,80.9,90.58,21.2,Pass,2022-12-24
STU0453,Female,21,Electrical Engineering,69.05,96.37,74.06,63.96,24.6,Pass,2020-12-12
STU0454,Female,17,Civil Engineering,74.46,75.5,69.92,79.93,13.0,Pass,2020-08-25
STU0455,Female,21,Psychology,72.09,55.26,86.79,87.64,11.5,Pass,2021-05-09
STU0456,Male,21,Psychology,89.82,66.06,85.95,83.19,10.1,Pass,2020-05-17
STU0457,Other,20,History,78.8,65.15,82.36,81.69,17.2,Pass,2021-03-31
STU0458,Female,21,Physics,81.2,57.2,76.82,98.41,29.9,Pass,2024-11-05
STU0459,Male,22,Biology,98.44,62.28,97.9,75.5,29.2,Pass,2022-07-19
STU0460,Female,20,Physics,91.17,74.29,77.47,78.9,8.5,Pass,2024-04-05
STU0461,Female,21,Mechanical Engineering,68.27,65.1,75.35,92.05,12.1,Pass,2020-06-27
STU0462,Other,18,Computer Science,82.8,59.41,77.45,63.06,18.6,Pass,2023-02-11
STU0463,Other,19,Physics,51.75,70.85,74.91,61.0,24.2,Pass,2021-06-13
STU0464,Female,17,Chemistry,76.59,43.73,66.97,75.99,17.6,Pass,2021-09-10
STU0465,Other,19,Chemistry,91.23,59.48,87.03,65.71,9.7,Pass,2022-01-26
STU0466,Other,22,Biology,89.41,74.95,89.96,78.66,22.9,Pass,2024-07-21
STU0467,Female,17,Biology,79.48,63.56,80.25,77.37,25.3,Pass,2021-09-21
STU0468,Male,17,Psychology,54.25,72.4,85.15,76.32,11.3,Pass,2024-08-07
STU0469,Other,16,English,76.74,85.41,89.43,86.82,13.0,Pass,2021-10-21
STU0470,Other,22,History,75.92,76.92,90.74,80.18,26.3,Pass,2024-04-08
STU0471,Female,18,History,76.32,91.4,84.13,87.35,22.8,Pass,2020-04-27
STU0472,Other,22,Psychology,64.25,79.73,75.61,95.64,18.7,Pass,2020-08-12
STU0473,Female,21,Electrical Engineering,72.05,63.11,70.79,74.82,17.4,Pass,2024-03-27
STU0474,Male,20,Mathematics,67.13,66.47,83.93,71.36,6.3,Pass,2020-07-13
STU0475,Male,19,Electrical Engineering,54.11,63.12,84.12,88.01,25.6,Pass,2024-07-31
STU0476,Male,21,Physics,73.5,64.5,87.68,68.74,21.3,Pass,2020-07-04
STU0477,Female,22,Chemistry,93.46,69.69,77.77,74.43,18.7,Pass,2024-06-10
STU0478,Other,19,Physics,77.57,59.98,81.34,67.56,21.1,Pass,2022-05-03
STU0479,Male,18,Chemistry,76.74,55.94,81.01,76.39,21.8,Pass,2020-08-16
STU0480,Female,17,English,75.01,73.7,76.28,89.71,15.4,Pass,2024-07-10
STU0481,Other,21,Civil Engineering,76.23,64.52,78.47,74.72,24.9,Pass,2023-06-15
STU0482,Male,18,Computer Science,91.47,69.09,73.26,76.04,18.0,Pass,2023-10-28
STU0483,Female,21,Psychology,77.51,63.77,89.94,96.92,10.5,Pass,2020-08-23
STU0484,Male,20,Civil Engineering,73.88,90.8,74.76,70.68,10.2,Pass,2021-07-06
STU0485,Other,16,Computer Science,80.48,88.58,64.93,89.76,26.6,Pass,2020-12-15
STU0486,Male,21,Computer Science,63.37,75.24,62.65,81.13,18.6,Pass,2024-11-14
STU0487,Other,22,Biology,83.64,73.22,83.73,77.5,10.0,Pass,2024-07-10
STU0488,Other,19,Electrical Engineering,97.37,57.75,66.97,66.25,29.9,Pass,2020-03-10
STU0489,Other,22,Psychology,74.33,62.68,85.89,79.04,28.2,Pass,2024-04-09
STU0490,Other,22,Mechanical Engineering,72.98,72.29,76.38,81.59,11.8,Pass,2023-08-09
STU0491,Other,18,Physics,80.08,70.95,81.29,75.18,9.5,Pass,2024-05-16
STU0492,Other,18,Chemistry,87.2,67.03,93.17,87.19,15.0,Pass,2022-01-04
STU0493,Female,18,Computer Science,91.05,54.46,78.68,60.41,18.0,Pass,2024-07-09
STU0494,Male,19,History,79.04,67.64,96.7,94.59,25.1,Pass,2023-01-27
STU0495,Male,16,History,83.97,55.73,78.91,70.1,23.0,Pass,2020-05-09
STU0496,Female,22,Mechanical Engineering,80.79,77.54,81.86,68.3,11.5,Pass,2023-04-02
STU0497,Female,16,Biology,76.4,55.2,50.36,92.39,10.4,Pass,2024-02-05
STU0498,Female,17,History,67.48,49.04,86.42,80.88,20.3,Pass,2020-03-08
STU0499,Other,21,Physics,92.45,80.14,81.94,60.43,5.6,Pass,2021-08-19
STU0500,Female,18,Economics,70.38,65.84,66.69,79.82,24.9,Pass,2020-01-17
STU0501,Other,17,English,68.32,53.29,66.63,78.92,19.9,Pass,2023-10-02
STU0502,Other,18,Mechanical Engineering,85.88,50.23,70.73,84.9,18.6,Pass,2020-10-16
STU0503,Other,18,English,74.92,82.44,87.13,85.13,18.6,Pass,2020-06-10
STU0504,Female,16,Electrical Engineering,59.91,83.99,64.52,99.03,11.5,Pass,2024-10-23
STU0505,Female,17,English,67.64,73.73,73.18,90.75,22.9,Pass,2020-01-28
STU0506,Female,20,Computer Science,55.47,76.18,91.71,85.64,14.0,Pass,2021-09-27
STU0507,Male,17,Chemistry,66.5,73.29,92.85,82.12,25.1,Pass,2020-01-10
STU0508,Other,18,English,81.85,87.39,85.97,86.4,7.2,Pass,2022-01-14
STU0509,Other,16,Civil Engineering,68.03,65.59,74.94,80.8,17.4,Pass,2020-12-28
STU0510,Male,17,Psychology,75.4,55.46,82.76,89.42,28.9,Pass,2020-07-17
STU0511,Other,21,English,94.84,71.77,72.14,70.18,17.5,Pass,2021-07-13
STU0512,Other,22,History,80.75,80.94,86.69,64.23,12.1,Pass,2023-11-14
STU0513,Female,20,Computer Science,76.91,89.21,89.39,94.6,6.9,Pass,2021-04-27
STU0514,Other,18,Mathematics,92.49,77.12,68.48,60.24,24.2,Pass,2024-02-15
STU0515,Other,21,English,76.87,79.68,77.67,75.98,28.4,Pass,2023-07-06
STU0516,Female,19,History,69.18,82.98,72.43,74.2,12.2,Pass,2023-04-04
STU0517,Other,18,Biology,72.47,48.95,86.84,63.3,9.8,Pass,2021-09-23
STU0518,Female,19,Economics,60.88,40.13,73.51,94.73,16.9,Fail,2023-02-10
STU0519,Female,16,English,82.16,59.42,72.94,76.32,17.0,Pass,2024-04-24
STU0520,Other,16,Electrical Engineering,79.36,44.53,85.22,84.22,13.1,Pass,2024-01-04
STU0521,Male,16,Economics,84.1,72.62,82.18,64.93,11.2,Pass,2023-09-25
STU0522,Female,16,Mechanical Engineering,75.92,69.29,78.62,63.0,25.2,Pass,2024-03-25
STU0523,Male,17,Economics,78.3,62.03,83.46,97.37,8.3,Pass,2023-10-20
STU0524,Male,22,Civil Engineering,74.07,56.97,75.64,71.64,16.8,Pass,2020-04-30
STU0525,Female,19,Computer Science,90.34,62.39,78.22,85.17,16.3,Pass,2022-11-21
STU0526,Male,18,Computer Science,80.16,54.21,88.6,75.69,24.3,Pass,2022-06-16
STU0527,Male,16,Chemistry,73.0,68.31,70.89,84.54,21.0,Pass,2022-06-29
STU0528,Female,17,Biology,82.17,77.81,59.23,90.72,23.4,Pass,2022-10-01
STU0529,Female,22,Physics,82.73,62.51,71.37,67.75,27.9,Pass,2020-08-09
STU0530,Other,21,Mechanical Engineering,57.76,79.65,87.19,61.6,6.0,Pass,2020-01-30
STU0531,Male,16,Biology,69.67,64.24,70.69,75.29,5.1,Pass,2021-08-22
STU0532,Male,19,Economics,75.69,64.31,79.4,79.9,21.0,Pass,2022-05-11
STU0533,Male,21,Civil Engineering,84.33,68.98,70.3,77.71,11.5,Pass,2020-02-27
STU0534,Male,19,Mechanical Engineering,76.37,76.78,74.24,79.1,24.6,Pass,2021-05-12
STU0535,Female,16,English,57.61,65.21,83.08,73.92,23.0,Pass,2021-10-23
STU0536,Female,20,Mathematics,70.04,77.65,70.07,64.65,21.3,Pass,2020-03-28
STU0537,Other,20,Psychology,67.36,73.97,82.44,71.65,8.7,Pass,2021-07-02
STU0538,Other,17,Economics,66.37,60.89,86.67,77.86,5.5,Pass,2020-10-14
STU0539,Male,22,Biology,74.84,63.99,75.13,65.26,28.8,Pass,2022-08-20
STU0540,Female,17,Economics,78.27,58.79,80.71,64.87,19.7,Pass,2022-04-05
STU0541,Other,22,Economics,66.9,73.46,89.85,73.15,23.8,Pass,2021-10-26
STU0542,Other,16,Civil Engineering,67.63,75.28,66.79,68.34,21.9,Pass,2022-03-25
STU0543,Female,16,Chemistry,72.92,57.29,83.97,90.99,25.9,Pass,2020-11-19
STU0544,Other,19,History,85.03,77.11,74.09,67.28,14.5,Pass,2022-03-31
STU0545,Other,17,Chemistry,71.36,55.28,86.28,71.66,26.7,Pass,2023-05-25
STU0546,Other,17,Mechanical Engineering,56.35,47.27,76.78,93.55,14.7,Pass,2020-07-23
STU0547,Other,20,Biology,74.87,54.56,72.21,86.43,22.8,Pass,2021-09-07
STU0548,Other,16,Chemistry,64.04,73.24,78.57,82.34,26.0,Pass,2021-12-21
STU0549,Female,17,English,69.24,63.54,79.12,78.59,18.5,Pass,2022-05-31
STU0550,Female,21,Electrical Engineering,74.14,48.72,82.45,68.19,8.5,Pass,2021-10-05
STU0551,Other,17,Electrical Engineering,85.5,76.44,73.52,67.23,21.9,Pass,2022-11-12
STU0552,Male,17,Physics,58.03,57.99,74.63,74.38,13.3,Pass,2024-11-03
STU0553,Female,16,Civil Engineering,70.29,68.05,83.02,63.49,14.6,Pass,2023-06-11
STU0554,Male,21,Electrical Engineering,68.15,49.28,76.97,68.81,19.7,Pass,2023-05-01
STU0555,Other,20,Biology,58.46,96.29,81.36,98.26,15.7,Pass,2023-06-09
STU0556,Male,16,Economics,77.48,68.96,85.43,77.91,6.3,Pass,2020-06-11
STU0557,Male,21,Economics,73.51,60.89,87.06,80.86,7.4,Pass,2021-11-18
STU0558,Female,21,Civil Engineering,67.79,65.7,87.61,92.6,7.6,Pass,2020-06-16
STU0559,Male,19,Chemistry,75.86,76.95,85.51,69.57,6.7,Pass,2022-04-26
STU0560,Male,20,Electrical Engineering,64.31,72.5,86.21,72.14,9.3,Pass,2020-12-24
STU0561,Male,20,Civil Engineering,67.39,100.0,73.41,76.46,15.8,Pass,2024-01-30
STU0562,Male,21,Economics,80.03,69.76,86.09,90.09,26.9,Pass,2023-10-07
STU0563,Female,21,Electrical Engineering,55.1,67.95,81.26,63.7,7.7,Pass,2021-07-28
STU0564,Male,16,Civil Engineering,70.66,55.68,65.76,86.39,17.8,Pass,2023-05-07
STU0565,Male,16,Chemistry,73.99,71.67,89.63,84.07,13.2,Pass,2020-07-15
STU0566,Male,19,Mathematics,89.63,56.84,72.64,91.64,7.5,Pass,2021-12-04
STU0567,Male,17,History,86.07,66.46,83.41,74.18,23.4,Pass,2024-06-20
STU0568,Male,17,Biology,73.71,62.26,81.89,73.15,19.4,Pass,2022-06-17
STU0569,Male,22,History,68.32,82.17,89.53,72.82,18.6,Pass,2022-12-29
STU0570,Male,21,Mechanical Engineering,77.51,58.91,70.48,60.7,18.3,Pass,2021-09-06
STU0571,Female,18,Economics,47.53,46.82,95.43,89.95,7.4,Pass,2020-02-22
STU0572,Male,21,Mechanical Engineering,70.03,78.31,82.14,61.94,24.3,Pass,2020-03-05
STU0573,Other,21,Mathematics,76.13,58.88,93.08,74.41,24.3,Pass,2024-07-03
STU0574,Female,16,Psychology,65.35,67.83,87.25,71.64,12.4,Pass,2024-03-23
STU0575,Other,22,Economics,67.61,49.66,76.15,83.55,25.1,Pass,2021-11-20
STU0576,Female,22,Chemistry,65.97,67.24,84.67,89.06,10.8,Pass,2022-08-25
STU0577,Other,22,Electrical Engineering,71.73,70.1,76.15,72.96,17.0,Pass,2021-08-30
STU0578,Female,18,Psychology,86.71,93.25,85.59,88.6,17.6,Pass,2021-10-28
STU0579,Female,19,History,67.29,79.02,85.34,86.44,14.9,Pass,2021-05-29
STU0580,Female,18,Chemistry,73.49,58.0,92.67,87.92,8.1,Pass,2022-10-15
STU0581,Female,21,Economics,69.74,63.8,88.24,73.29,12.3,Pass,2020-02-15
STU0582,Male,18,History,89.48,85.31,78.71,82.45,5.0,Pass,2021-02-22
STU0583,Other,22,Civil Engineering,58.91,51.1,80.38,81.74,13.4,Pass,2022-05-22
STU0584,Female,18,Physics,70.11,75.31,89.02,93.43,13.6,Pass,2020-10-03
STU0585,Female,20,English,65.65,80.08,83.66,64.1,21.7,Pass,2022-11-26
STU0586,Female,22,Civil Engineering,84.79,69.75,87.78,68.63,19.7,Pass,2021-07-15
STU0587,Other,18,Biology,71.22,76.58,74.86,91.92,5.2,Pass,2020-09-03
STU0588,Male,20,Biology,83.42,46.88,90.04,70.66,13.8,Pass,2023-10-25
STU0589,Female,21,Economics,61.49,74.3,74.53,88.39,22.7,Pass,2021-09-29
STU0590,Female,21,Electrical Engineering,78.93,36.0,64.1,61.22,14.2,Pass,2022-07-12
STU0591,Male,20,Electrical Engineering,61.54,84.46,81.14,75.56,21.7,Pass,2021-10-25
STU0592,Female,18,Mathematics,69.04,74.1,88.14,81.72,23.9,Pass,2021-02-26
STU0593,Male,19,Physics,61.58,80.2,63.34,92.5,11.2,Pass,2023-12-07
STU0594,Male,16,Mathematics,75.36,60.72,81.08,72.69,16.4,Pass,2021-11-07
STU0595,Other,16,Computer Science,90.42,74.38,77.23,96.44,14.3,Pass,2024-03-17
STU0596,Other,19,Civil Engineering,70.34,70.68,67.96,93.62,8.3,Pass,2020-12-04
